-1.793639042461379063e+01,-1.014298033196279647e+01,-5.578651571296279421e+00,-1.606020022785019208e+01,-1.205254549072013148e+01,-7.964633205239080915e+00,-4.088742677066285580e+00,-1.158701520888400793e+01,-1.753707651684178614e+01,-5.944190926499246075e+00,-2.913167990267064411e+00,-1.372286239858732770e+01,-1.044355869247754676e+01,-1.465987292873356829e+01,-8.568017279497300298e-02,-1.526907995807655638e+01,-5.619403747150574446e+00,-1.329877065001284464e+01,-7.440233479490509616e+00,-1.365141309875553155e+01
-1.520196252890487720e+01,-1.794146250112274643e+01,-1.872343939194315965e+01,-9.913658667805405500e+00,-8.241354979848744891e-03,-1.259279534384935673e+01,-1.072695454822943084e+01,-1.071212332794545752e+01,-1.126345458573328351e+01,-9.671146213956387072e+00,-1.367483500425224108e+01,-1.561384428165074745e+01,-1.207404251323680633e+01,-6.476086849803408541e+00,-1.547181326158907666e+01,-5.689218355934032800e+00,-1.189595746484603822e+01,-8.714389240941294190e+00,-6.808166586696529521e+00,-6.303886949146209950e+00
-6.377244647120541288e+00,-2.103893582675762275e+01,-1.289106411092511806e+01,-1.818055612732620216e-02,-6.547489372916571071e+00,-4.927631737467335071e+00,-1.668115876407946985e+01,-1.252705588389816604e+01,-1.792216424961079113e+01,-6.906279185972519663e+00,-7.623617975534734192e+00,-1.359148278891021633e+01,-6.008194341209235567e+00,-5.968645881669255360e+00,-1.924549646866361030e+01,-6.846244532464767829e+00,-9.822394499148401792e+00,-1.484768105866871224e+01,-1.187721046537060765e+01,-1.533417132936910221e+01
-1.054936919347727553e+01,-1.743407464692879605e-02,-1.454782908157857158e+01,-1.605560804582102818e+01,-1.830714313716799779e+01,-1.169678232392933737e+01,-4.180068186187545720e+00,-7.406649529470963778e+00,-1.105576770974223777e+01,-2.340218536452208298e+01,-1.237832621246966269e+01,-7.840935336889537588e+00,-9.335217170691134214e+00,-9.152979918527121228e+00,-1.250485396818482364e+01,-9.279161908856504937e+00,-7.625038513382633276e+00,-1.423302911950123928e+01,-1.266192558547347602e+01,-8.826761270857538477e+00
-1.285261510455595868e+01,-1.087041079860700954e+01,-6.778249421614711778e+00,-7.630187719401401836e+00,-1.079573425093113315e+01,-3.436021544417869666e+00,-9.152253389312326348e+00,-1.112903714019588008e+01,-1.753214944236177075e+01,-7.829261704449614001e+00,-1.450379291721371477e-01,-2.332179462499961531e+01,-2.296765741552861506e+00,-1.085287101320736269e+01,-1.462440062830989262e+01,-1.865089049021545264e+01,-1.109716729107146627e+01,-1.902775590415464535e+01,-1.178829224108224949e+01,-1.183273470529639937e+01
-1.636799580589793379e+01,-1.165650163064094258e+01,-8.504712371803794468e+00,-1.386559842208535365e+01,-1.022238929902382409e+01,-4.847037568200205371e+00,-6.233370275802375460e+00,-1.127398925125048024e+01,-1.895193591215971907e+01,-8.325483264808324790e+00,-7.443025642746873061e+00,-1.152777257061989502e+01,-1.205151614976047725e+01,-1.304401646521223412e+01,-1.181615915407910680e-02,-7.396096991547502775e+00,-9.884110147498113008e+00,-1.028770596809755489e+01,-8.977364662193318523e+00,-1.471524482379460430e+01
-9.003415300139293365e+00,-8.044350423530476135e+00,-7.131598605624520082e-02,-1.153579080433955895e+01,-1.184472515049857400e+01,-1.327936591721995541e+01,-7.544358898905819899e+00,-1.082609294930657207e+01,-1.218682392548317139e+01,-8.950889901473948029e+00,-5.745965066022794332e+00,-1.105573529444262348e+01,-8.000501289011589634e+00,-7.300959895187449256e+00,-6.260040942887139082e+00,-1.699271882774655751e+01,-2.788989277368912223e+00,-9.578749920823785402e+00,-1.546120596956692772e+01,-1.430761812038112879e+01
-2.414120027820911396e+00,-3.424015524636453645e+00,-9.497243218788272046e+00,-9.206592071581056302e+00,-3.894168669508649039e+00,-7.317118922128858394e+00,-2.217799391403262099e+00,-6.034758803641778968e+00,-6.991982807818092560e+00,-1.670153721469954888e+01,-5.931230695621001914e+00,-7.390874108794110775e+00,-1.038712489459615718e+01,-7.127377541854939658e+00,-7.851867349520635919e+00,-4.760745664767664920e+00,-9.101039527121987049e+00,-1.136523854981335724e+01,-1.028403241601902529e+01,-3.127950030407958271e-01
-8.325998347203872996e+00,-2.582227063521622767e+01,-1.342793278684803404e+01,-5.718734096619177559e-02,-9.461401839006629899e+00,-7.043225917358674870e+00,-1.683541138543848703e+01,-1.510555835206090514e+01,-1.895982424766231134e+01,-5.084491540479134208e+00,-5.670581663192548305e+00,-1.601547316563254952e+01,-1.001503728338306942e+01,-8.625547950258553698e+00,-2.134062451563506713e+01,-3.112156890949417498e+00,-1.078920626570602970e+01,-1.835052218439109240e+01,-1.576374813212770398e+01,-1.889001305491325411e+01
-9.386131937411430926e+00,-8.686103137355001280e+00,-1.205862258890359406e+01,-1.970472908498093290e+01,-1.836433590388415027e+01,-2.139990391955912230e+01,-4.423861885893680679e-01,-1.321290258667225004e+01,-8.274705561011229449e+00,-1.759973576614399127e+00,-1.498087486024960491e+01,-1.548890191716683340e+01,-4.907685446839182397e+00,-1.730108789765536947e+00,-1.636552772972882863e+01,-8.195088913604857694e+00,-1.312802718241201205e+01,-1.524475139057117090e+01,-1.499648348247259122e+01,-2.488602931232285798e+01
-4.485634279851626438e+00,-6.001077502431496846e+00,-8.251539794476654421e+00,-1.103927390665031361e+01,-1.292449803820673360e+01,-2.835323972373837362e-02,-1.429659888835390014e+01,-1.222415319305123127e+01,-9.060920355391678171e+00,-1.246513133329032463e+01,-7.115137859447656865e+00,-6.654376227449155579e+00,-4.712254242540304006e+00,-1.779071962601087264e+01,-6.710493246801044975e+00,-1.233843777547972032e+01,-6.590534516375489815e+00,-1.603977599915012320e+01,-9.146396378804613647e+00,-1.102300294309510598e+01
-1.881266473413188578e+01,-9.037352951105214416e+00,-6.877221329616133971e+00,-1.674593188749982531e+01,-1.096664416267622144e+01,-6.620806192206755370e+00,-2.621080149323052666e+00,-1.230251194265935766e+01,-1.761520846417444375e+01,-6.937540438030683987e+00,-4.651051757430472833e+00,-1.475716242120951094e+01,-1.036069969305256677e+01,-1.350806544401008047e+01,-9.088971814445317987e-02,-1.466371380604223340e+01,-7.649706117693740204e+00,-1.398650751694239958e+01,-7.386625377063417375e+00,-1.425477709827179673e+01
-1.455290513014577947e+01,-5.805316677301343375e+00,-1.294738623430327351e+01,-6.913102083128648268e+00,-1.669319059620574208e+01,-1.126614442512008907e+01,-4.505853807583986459e+00,-5.889906626427461767e+00,-1.378855673894776679e+01,-1.110407499859956282e+01,-1.450287503052457261e+01,-6.174420021356655242e-02,-9.639182783636858431e+00,-3.271539669160224761e+00,-1.248756848049478840e+01,-6.243354551947993158e+00,-6.518884699488438628e+00,-1.571102410512570913e+01,-7.434864686207202311e+00,-1.397702616296679601e+01
-1.825016145788021049e+01,-1.472777964307123355e+01,-6.532906205113666154e+00,-9.898818740073387801e+00,-7.061435545200112074e+00,-1.581270252932748832e+01,-6.213169705825726474e+00,-8.264526761141562261e+00,-1.327297147669810329e+01,-6.098095131606669383e+00,-1.263140950477367319e+01,-6.994116032566158658e+00,-7.119018956621572691e+00,-2.709642413353356982e-01,-1.465660779140092274e+01,-1.204756445202526294e+01,-1.490344178775113937e+00,-5.728223651818304951e+00,-8.519667066600227656e+00,-1.663758532746797059e+01
-8.763886561221262639e+00,-1.450104445095134054e+01,-6.959034149050606466e+00,-9.792346054810666445e+00,-8.732987318515762709e+00,-1.244756901388305437e+01,-1.299426159019923510e+01,-5.165700204496331827e-03,-8.553268079787876843e+00,-9.460629963303420098e+00,-6.375541672568024509e+00,-1.466120690685762362e+01,-6.694131296045277679e+00,-1.952582238869122122e+01,-8.026147021700460016e+00,-8.791815815855148486e+00,-1.404533277068389019e+01,-1.193853071949031275e+01,-1.307161288642108588e+01,-9.010984332300148836e+00
-1.850565243296781404e+01,-2.291004209202252184e+01,-1.580874903811987942e+01,-1.383192587975660182e+01,-1.110786705087720883e+01,-2.500627945866980895e+01,-3.405260908134248421e+00,-1.156018253107123428e+01,-1.500544451710832128e+01,-9.147742343519074670e-02,-1.374752040732392189e+01,-1.225462500270498367e+01,-1.114331419616694419e+01,-3.257855455746386131e+00,-1.469961217066392223e+01,-4.201778498521594685e+00,-1.665578880605208312e+01,-7.238134298178342974e+00,-1.112174899693983399e+01,-2.866923473346679074e+01
-9.124166924049202265e+00,-1.730134828800570901e+01,-1.042368723715846990e+01,-9.819832712938309172e+00,-2.762775220359293179e-03,-1.246981315320821437e+01,-9.146771408783948232e+00,-1.367716973587940998e+01,-8.984349716006393649e+00,-1.061629441130612506e+01,-1.225117900431644635e+01,-1.375917529627863978e+01,-1.568997063068663600e+01,-6.442996675336389423e+00,-1.223718432053845540e+01,-1.772852150697327289e+01,-8.001014723515707416e+00,-8.620296070405691680e+00,-1.248790792556658147e+01,-8.608003049607393820e+00
-1.497486251777177024e+01,-6.094550509441907238e+00,-7.697110755726668252e+00,-1.323661452385092829e+01,-1.217348710757581642e+01,-1.923780696204440943e+01,-8.342102638061589914e+00,-9.249690184557549447e-03,-9.823878930340274707e+00,-1.171260709138834955e+01,-1.086472276723833019e+01,-1.059891485462240723e+01,-5.813300060342819542e+00,-1.056698376856361321e+01,-7.834860367585783969e+00,-1.448929980504592052e+01,-1.545879457800770496e+01,-6.040823371901633543e+00,-7.940476189150360575e+00,-1.450221962129820596e+01
-2.057916695644993155e+01,-1.872284574810523949e+01,-1.725286346811778060e+01,-8.245371117433334618e+00,-1.189178332448290654e+01,-1.884870140865165666e+01,-4.828401781603668397e+00,-1.088337173946592529e+01,-1.768175544602371119e+01,-5.009345344394992239e+00,-1.403985438767516492e+01,-3.935460467279811692e+00,-1.418489206719162254e+01,-9.595913915552732598e-02,-1.342284396304561689e+01,-2.865224910927304691e+00,-1.226587685978633147e+01,-1.119259217634257730e+01,-1.177866011644334421e+01,-2.058281427189567125e+01
-1.292871784245635602e+01,-1.512589714064261770e+01,-1.635024695151682295e+01,-9.233605974445039166e+00,-8.124323200254981003e+00,-1.467436436133277411e+01,-9.137104514553969992e+00,-1.100573074313843058e+01,-1.333994814943103258e+01,-7.063578476577080600e+00,-1.124663230860855556e+01,-1.256577739912776259e+01,-1.493015315195240333e+01,-1.266714305446139832e+01,-1.813749545077483560e+01,-1.412325015852722646e-03,-1.204323852009142470e+01,-1.593779801106105509e+01,-1.194951007400848120e+01,-1.566482745791012121e+01
-2.320890173991168481e+01,-1.676213720334492763e+01,-1.174533105394735344e+01,-9.910421736155004879e+00,-9.497093711749188927e+00,-2.175072767459268519e+01,-8.494550413200647299e+00,-9.757098559290414030e+00,-1.386307647128579390e+01,-3.357282332500242550e+00,-1.218191025833774432e+01,-8.854659925176061819e+00,-1.235258322074460757e+01,-1.162000879614132620e-01,-1.342116494767568113e+01,-1.328384488575749600e+01,-2.629057821642196924e+00,-7.216455486129740748e+00,-6.542502598986870588e+00,-2.036818584111170338e+01
-1.724599040867323296e+01,-7.788381780335207338e+00,-1.183082978753224346e+01,-1.798330678317604026e+01,-1.158544520129963296e+01,-1.826651205402407641e+01,-1.592927408219416741e+01,-1.371092127800989680e+01,-5.100441915059167157e-03,-1.276931694971192677e+01,-1.905908426807594225e+01,-1.284619430279484043e+01,-1.073441295825029052e+01,-7.772253588137923330e+00,-1.832398137359555790e+01,-1.438844880872172638e+01,-1.433874097249012003e+01,-5.472413668223955696e+00,-1.422185462639783537e+01,-1.252930308570421936e+01
-1.687355310473186876e+01,-2.228366273073105930e+01,-1.553072407581392866e+01,-9.329393446713213578e+00,-9.857965808508827976e+00,-2.347933117164556904e+01,-8.041140910262942754e+00,-1.184109052320419231e+01,-1.408895789890412509e+01,-4.605451961579713066e-02,-1.168375124775335649e+01,-1.435599572590177786e+01,-1.094312131657455822e+01,-5.150005478498998812e+00,-1.454394548700318168e+01,-3.429457026223759808e+00,-1.568589995072832721e+01,-5.561204864880272325e+00,-6.006174389701209648e+00,-2.464626228735128066e+01
-1.030948549025696970e+01,-1.166141069198926417e+01,-4.834501429418982740e-03,-1.245871440925076712e+01,-1.298743178336778925e+01,-1.074130550399196693e+01,-8.299567949325401983e+00,-7.208966248807247901e+00,-1.127746045889642801e+01,-1.057746447158467262e+01,-6.990761407553526929e+00,-1.141930621286138248e+01,-8.785569390784811361e+00,-6.119847514567426039e+00,-8.009695874668238957e+00,-1.434774530530038739e+01,-1.010334377774728587e+01,-9.576173753474645167e+00,-1.836916438338113977e+01,-1.524974223486069214e+01
-3.097716701133728545e+00,-6.574498593344708652e+00,-9.570951023694311388e+00,-8.198129332383730983e+00,-1.475257013015142071e+01,-1.441284557362484620e+01,-9.893614479479603929e+00,-1.132466802060907973e+01,-1.424109596061115823e+01,-9.485102655411683514e+00,-5.108883463521294438e-02,-1.351667719654517974e+01,-1.614554866738225769e+01,-7.836182997855106969e+00,-9.558553632636041186e+00,-6.104816438589728556e+00,-1.508093104468050782e+01,-1.488657788511151558e+01,-1.241887129453051131e+01,-9.580625969476999515e+00
-1.195360553224324107e+01,-8.692074965337621251e+00,-1.006445402637362463e+01,-5.795537037117690637e+00,-1.210643284882864279e+01,-5.947920231183490891e+00,-1.085558866013216317e+01,-1.208947014873575476e+01,-1.563801793509422211e+01,-1.354892187980266272e+01,-1.584211123555368061e+01,-1.628797172949940730e+01,-7.166304835256252261e-03,-1.289835219106683795e+01,-1.476749122900172750e+01,-1.218575047621712137e+01,-6.776787665560641827e+00,-2.082572283944507063e+01,-9.326590976240458630e+00,-1.296425990879863122e+01
-1.415530628680876468e+01,-8.351273560123356532e+00,-8.518182198013427353e+00,-1.022225496382884735e+01,-1.541406575639850907e+01,-1.264991649317084565e+01,-6.764195577719088526e+00,-8.816216886689169030e+00,-1.918302300675478733e+01,-1.035744789370053631e+01,-1.128135633270001444e-02,-1.806524052048343876e+01,-1.050691870518674698e+01,-5.511686400131838859e+00,-5.353190228412279872e+00,-1.223096623841885311e+01,-7.685269966688393239e+00,-9.576969467439097272e+00,-1.026901269225633939e+01,-1.015081999981791938e+01
